latitude,longitude,incident_cause,injury_type,value,datetime,description
-16.5182120381598,32.1612682734687,Drought impact,Fatalities,224,2019-06-02 14:54:10,Vehicle collision
-9.505386780853343,33.63462139179106,Snake bite,Serious Injury,217,2019-06-16 18:10:41,Traffic jam due to accident
-14.8016352512255,35.354376837628855,Falling from tractor,Serious Injury,27,2019-06-29 02:31:02,Vehicle collision
-12.176273325890369,33.77224184166349,Heavy equipment accident,Serious Injury,312,2019-06-23 21:46:36,Traffic jam due to accident
-15.46085886009905,34.151338918504536,Machinery malfunction,Fatalities,88,2019-06-03 08:17:17,Roadside emergency
-16.509983092834638,32.330288210416285,Snake bite,Fatalities,21,2019-06-22 22:20:12,Multiple vehicle accident
-14.297558826071924,31.88319307848468,Heavy equipment accident,Serious Injury,383,2019-06-26 13:55:25,Traffic jam due to accident
-10.559449210857682,32.14879953023204,Machinery malfunction,Moderate Injury,572,2019-06-22 00:50:23,Hit and run
-14.56763023414354,34.08018503971009,Flood damage,Serious Injury,278,2019-06-24 07:04:53,Traffic jam due to accident
-15.025825203773657,32.08624632800953,Machinery malfunction,Serious Injury,354,2019-06-28 08:55:35,Single vehicle crash
-15.084934148800428,33.198931844167596,Flood damage,Fatalities,297,2019-06-26 22:30:22,Single vehicle crash
-12.674065751217704,33.8883640842143,Flood damage,Fatalities,170,2019-06-10 04:33:29,Single vehicle crash
-9.004935714008433,33.2490650825742,Animal attack,Serious Injury,304,2019-06-03 06:24:16,Roadside emergency
-13.121857765504407,32.3581878538026,Snake bite,Serious Injury,372,2019-06-19 13:53:25,Pedestrian hit
-12.338276209946319,32.79421357775586,Heavy equipment accident,Fatalities,176,2019-06-09 15:47:56,Road accident
-9.92076281741085,35.38613743008037,Animal attack,Moderate Injury,184,2019-06-01 21:08:05,Single vehicle crash
-12.51549434009874,34.38688981132197,Crop fire,Moderate Injury,819,2019-06-01 00:24:30,Traffic jam due to accident
-15.309830914791718,33.67434944117235,Animal attack,Minor Injury,1397,2019-06-18 15:24:24,Single vehicle crash
-14.392220583221178,31.7603509643481,Crop fire,Moderate Injury,848,2019-06-14 00:17:37,Single vehicle crash
-14.309802697639173,35.639964985938306,Drought impact,Serious Injury,106,2019-06-22 06:17:35,Multiple vehicle accident
-13.613374619802945,34.36896154218279,Pesticide poisoning,Minor Injury,623,2019-06-18 20:34:56,Traffic jam due to accident
-13.378492424466108,32.965013010285986,Falling from tractor,Fatalities,13,2019-06-14 02:52:20,Road accident
-10.405737284068074,35.191903893591444,Snake bite,Fatalities,105,2019-06-09 22:23:00,Single vehicle crash
-13.995385617576817,32.733389216355604,Pesticide poisoning,Moderate Injury,677,2019-06-29 22:11:07,Road accident
-13.048192327322207,33.8643056535637,Machinery malfunction,Fatalities,83,2019-06-21 22:04:25,Vehicle collision
-11.798941383203115,34.22884022437011,Snake bite,Fatalities,255,2019-06-16 15:46:35,Hit and run
-13.769524198901852,32.58541095095676,Pesticide poisoning,Fatalities,80,2019-06-27 18:37:38,Single vehicle crash
-10.112578438060108,35.584453224050364,Flood damage,Serious Injury,354,2019-06-10 23:25:53,Hit and run
-12.097994774254428,34.672839947676835,Drought impact,Serious Injury,81,2019-06-26 12:11:17,Vehicle collision
-14.436463906608857,33.91894037302384,Machinery malfunction,Moderate Injury,223,2019-06-25 13:15:41,Traffic jam due to accident
-11.08894817767507,32.42515460877419,Snake bite,Fatalities,273,2019-06-06 08:44:25,Traffic jam due to accident
-12.574647590746057,31.923278499712186,Drought impact,Fatalities,153,2019-06-13 16:20:58,Pedestrian hit
-12.520386546679742,32.97743693678309,Crop fire,Moderate Injury,1129,2019-06-10 14:22:31,Road accident
-12.945729051350941,34.69262185021708,Pesticide poisoning,Moderate Injury,1199,2019-06-21 15:40:44,Road accident
-12.818814767894647,32.77655194127602,Drought impact,Fatalities,171,2019-06-03 20:25:24,Hit and run
-10.680110439902062,33.846642633162205,Pesticide poisoning,Minor Injury,392,2019-06-09 04:10:29,Multiple vehicle accident
-15.959237609729417,34.592670819853744,Machinery malfunction,Fatalities,202,2019-06-11 18:39:41,Pedestrian hit
-14.115128393855457,32.13745711,Drought impact,Serious Injury,332,2019-06-26 19:03:06,Multiple vehicle accident
-16.178238190483004,34.42378014381886,Snake bite,Fatalities,76,2019-06-28 11:18:16,Multiple vehicle accident
-10.776627620642817,32.07380871533178,Snake bite,Moderate Injury,812,2019-06-21 16:43:10,Hit and run
-14.609754217879214,35.53191377882291,Drought impact,Moderate Injury,907,2019-06-18 02:15:58,Roadside emergency
-9.627479633743494,33.64404075505716,Drought impact,Serious Injury,397,2019-06-01 22:23:24,Pedestrian hit
-12.58316962072543,32.30667738653111,Falling from tractor,Minor Injury,1427,2019-06-19 07:01:48,Single vehicle crash
-10.398024321255615,33.06583919869284,Animal attack,Minor Injury,918,2019-06-10 17:18:49,Traffic jam due to accident
-8.97791645814079,33.34712913920924,Falling from tractor,Moderate Injury,523,2019-06-03 04:48:05,Pedestrian hit
-10.086882790131133,34.71241264386309,Falling from tractor,Moderate Injury,1095,2019-06-26 03:00:31,Hit and run
-9.870059732708159,34.65395819286337,Falling from tractor,Fatalities,260,2019-06-29 03:48:32,Pedestrian hit
-13.528363571942188,34.13328440113583,Falling from tractor,Minor Injury,852,2019-06-12 16:17:35,Vehicle collision
-12.382770915783063,32.12948562173163,Drought impact,Serious Injury,98,2019-06-24 07:16:39,Pedestrian hit
-14.756508144574866,32.31021471148719,Drought impact,Fatalities,183,2019-06-04 14:00:07,Traffic jam due to accident
-15.216978595443182,32.0812774057564,Machinery malfunction,Serious Injury,234,2019-06-25 14:00:16,Vehicle collision
-12.751102203524912,33.9956042218187,Animal attack,Serious Injury,357,2019-06-26 00:43:17,Single vehicle crash
-12.037459631787648,35.18346822838516,Pesticide poisoning,Serious Injury,128,2019-06-17 05:51:28,Single vehicle crash
-14.07600817020736,33.427850028528894,Machinery malfunction,Fatalities,199,2019-06-09 20:40:18,Pedestrian hit
-12.241535163424903,32.346958768872675,Drought impact,Minor Injury,1389,2019-06-16 04:18:33,Hit and run
-9.706939954367382,33.91984760758991,Drought impact,Minor Injury,502,2019-06-03 16:20:20,Single vehicle crash
-12.342928969276574,34.92453877878821,Drought impact,Serious Injury,148,2019-06-02 02:02:05,Traffic jam due to accident
-11.035119622405263,34.647179763591204,Crop fire,Fatalities,295,2019-06-11 15:17:11,Pedestrian hit
-10.361639710157498,35.200545087513085,Falling from tractor,Serious Injury,173,2019-06-25 05:45:48,Pedestrian hit
-8.899831607815122,32.81049230510552,Flood damage,Moderate Injury,475,2019-06-24 13:15:16,Vehicle collision
-11.972516704649474,32.478057314380386,Flood damage,Fatalities,271,2019-06-20 03:53:05,Hit and run
-10.34940431276819,35.19407328433008,Heavy equipment accident,Minor Injury,505,2019-06-05 02:51:02,Traffic jam due to accident
-9.10768493111765,34.313938838600976,Drought impact,Serious Injury,221,2019-06-12 07:04:52,Traffic jam due to accident
-9.253054487149132,32.941278562829915,Pesticide poisoning,Minor Injury,1410,2019-06-04 12:25:29,Hit and run
-15.655577665241625,34.64969828026714,Machinery malfunction,Minor Injury,1496,2019-06-18 15:49:45,Traffic jam due to accident
-13.54105330306003,34.937868802542255,Animal attack,Fatalities,169,2019-06-11 23:34:31,Hit and run
-14.197799212978808,34.14531383175088,Chemical burn,Moderate Injury,140,2019-06-24 16:26:13,Multiple vehicle accident
-16.087207630845718,34.43402107512446,Pesticide poisoning,Minor Injury,274,2019-06-21 14:29:56,Vehicle collision
-11.733071023959646,33.19602922159296,Machinery malfunction,Moderate Injury,86,2019-06-26 14:44:17,Roadside emergency
-10.914840232827864,33.843234842678434,Falling from tractor,Fatalities,291,2019-06-03 20:11:38,Single vehicle crash
-10.020419079128938,33.7856703160756,Pesticide poisoning,Serious Injury,253,2019-06-19 19:28:52,Vehicle collision
-15.801468189388213,35.068269252877855,Drought impact,Serious Injury,125,2019-06-23 02:37:25,Road accident
-9.794740715273909,35.03625736191744,Falling from tractor,Serious Injury,391,2019-06-27 21:08:18,Multiple vehicle accident
-11.655883257994402,35.007414658614294,Flood damage,Fatalities,70,2019-06-04 12:16:20,Hit and run
-11.16954930294608,31.753685192479367,Crop fire,Minor Injury,683,2019-06-25 05:07:54,Vehicle collision
-9.522326691783778,34.6782001184968,Flood damage,Serious Injury,75,2019-06-29 13:12:08,Road accident
-11.80065266978529,34.71435850483958,Snake bite,Minor Injury,1497,2019-06-29 20:52:28,Road accident
-14.103149118515816,34.396380138506366,Animal attack,Minor Injury,1350,2019-06-15 19:34:52,Hit and run
-10.203894568561402,34.704808045250154,Machinery malfunction,Fatalities,36,2019-06-02 08:38:18,Vehicle collision
-13.886418078805129,35.04420267112697,Flood damage,Minor Injury,1339,2019-06-18 03:08:11,Hit and run
-16.507201956760383,33.57246345424307,Pesticide poisoning,Serious Injury,134,2019-06-03 20:33:31,Traffic jam due to accident
-10.15968358267496,33.69811884541425,Flood damage,Minor Injury,293,2019-06-24 22:30:05,Road accident
-14.028818605296234,32.20386766536911,Animal attack,Serious Injury,25,2019-06-27 01:55:06,Hit and run
-10.612538850085318,33.23608849686755,Falling from tractor,Serious Injury,150,2019-06-28 14:32:43,Single vehicle crash
-13.888819579512415,34.25772611245067,Pesticide poisoning,Minor Injury,1227,2019-06-24 11:49:02,Vehicle collision
-9.917287880801469,34.800383113543205,Crop fire,Serious Injury,17,2019-06-10 07:36:59,Traffic jam due to accident
-15.03050111510476,32.5701480268572,Falling from tractor,Minor Injury,330,2019-06-21 05:46:28,Vehicle collision
-9.012858296365007,32.25577868067057,Falling from tractor,Fatalities,252,2019-06-13 00:44:54,Vehicle collision
-10.565322564939395,34.33564633782195,Pesticide poisoning,Fatalities,85,2019-06-05 00:32:14,Pedestrian hit
-15.86952373041444,31.717444338758646,Snake bite,Minor Injury,998,2019-06-10 03:13:43,Pedestrian hit
-12.270760338866513,32.41635543385703,Falling from tractor,Moderate Injury,1375,2019-06-22 12:04:24,Pedestrian hit
-8.926622521433375,31.82512266616206,Animal attack,Serious Injury,152,2019-06-08 20:25:39,Hit and run
-13.0256083420303,32.37086506670529,Snake bite,Fatalities,77,2019-06-03 13:53:33,Pedestrian hit
-15.328606103591982,32.428024348505005,Falling from tractor,Moderate Injury,850,2019-06-13 02:52:58,Pedestrian hit
-12.916316413811742,33.24518743521156,Pesticide poisoning,Fatalities,229,2019-06-20 02:18:02,Traffic jam due to accident
-12.695712482621087,33.303215413758764,Machinery malfunction,Moderate Injury,591,2019-06-08 04:19:39,Roadside emergency
-10.868755054497537,35.17207938361654,Snake bite,Fatalities,184,2019-06-02 10:22:58,Pedestrian hit
-11.210198550307592,33.73003446149535,Snake bite,Fatalities,276,2019-06-27 22:47:36,Hit and run
-13.571676152532065,34.574682871824656,Heavy equipment accident,Serious Injury,366,2019-06-14 23:16:29,Roadside emergency
-15.042355833272131,32.12238393736434,Falling from tractor,Moderate Injury,1066,2019-06-21 23:10:34,Pedestrian hit
-11.638918282878446,32.60273747163623,Crop fire,Serious Injury,259,2019-06-15 05:25:14,Hit and run
-13.419019641610344,34.49365602627556,Falling from tractor,Serious Injury,41,2019-06-11 15:19:40,Road accident
-15.725758597331119,31.919103683455372,Flood damage,Minor Injury,661,2019-06-11 19:27:03,Hit and run
-9.602438759146008,33.636926742485265,Snake bite,Serious Injury,19,2019-06-03 05:01:50,Roadside emergency
-11.270961794851054,34.08350110402522,Snake bite,Fatalities,201,2019-06-24 12:54:22,Pedestrian hit
-11.335024664129513,34.094496750447824,Drought impact,Minor Injury,1223,2019-06-06 08:21:58,Single vehicle crash
-10.224006508983958,31.80081393262145,Falling from tractor,Serious Injury,83,2019-06-29 21:53:23,Road accident
-12.558596421119006,32.985547696747574,Snake bite,Serious Injury,269,2019-06-08 18:46:10,Multiple vehicle accident
-10.284016205632417,34.230502978154654,Falling from tractor,Serious Injury,67,2019-06-01 17:39:48,Single vehicle crash
-12.810216694517285,32.300038955151,Crop fire,Fatalities,19,2019-06-04 16:42:39,Road accident
-16.24461206267179,34.46384596737909,Flood damage,Moderate Injury,395,2019-06-01 02:44:12,Roadside emergency
-13.550172738419322,34.66386382690215,Snake bite,Moderate Injury,1396,2019-06-17 03:51:07,Hit and run
-12.815204794980273,35.59859799416674,Drought impact,Serious Injury,342,2019-06-15 22:54:20,Traffic jam due to accident
-11.039985424390604,32.54097429963138,Drought impact,Minor Injury,1186,2019-06-17 02:39:44,Roadside emergency
-15.930567520874467,34.977517443957815,Flood damage,Minor Injury,223,2019-06-10 00:11:30,Road accident
-15.664052246876222,33.77037444459787,Falling from tractor,Moderate Injury,829,2019-06-12 19:47:39,Hit and run
-14.678440093002108,33.18891188073093,Pesticide poisoning,Moderate Injury,747,2019-06-01 22:27:55,Multiple vehicle accident
-14.65600780483407,32.19461195900771,Pesticide poisoning,Minor Injury,26,2019-06-07 13:41:28,Road accident
-10.944488909681272,34.622602201690654,Animal attack,Moderate Injury,283,2019-06-02 03:28:20,Roadside emergency
-14.781676635324066,32.643996092609,Animal attack,Moderate Injury,328,2019-06-09 18:59:06,Roadside emergency
-11.734208435041143,33.180831127417264,Falling from tractor,Fatalities,205,2019-06-22 04:56:32,Road accident
-12.840637414397978,31.95766721851358,Chemical burn,Minor Injury,1281,2019-06-08 23:05:29,Multiple vehicle accident
-12.210843805910176,34.8834129866453,Heavy equipment accident,Serious Injury,387,2019-06-26 20:11:35,Road accident
-10.100287503468984,34.74569055492771,Falling from tractor,Serious Injury,367,2019-06-10 02:38:00,Vehicle collision
-13.557079432654277,34.615118686967556,Animal attack,Fatalities,245,2019-06-04 15:33:50,Pedestrian hit
-10.635836324797765,32.895796301547875,Pesticide poisoning,Moderate Injury,524,2019-06-06 08:16:12,Roadside emergency
-13.416372605381023,32.39698109409319,Flood damage,Minor Injury,620,2019-06-06 09:55:21,Roadside emergency
-13.959645128806843,34.23471092730211,Pesticide poisoning,Moderate Injury,428,2019-06-17 22:04:40,Hit and run
-9.139741396813633,33.67481888108835,Drought impact,Minor Injury,1314,2019-06-02 23:03:54,Pedestrian hit
-15.310563762188664,32.41587976894238,Falling from tractor,Moderate Injury,1338,2019-06-16 04:55:03,Roadside emergency
-16.060014424196467,34.42620863335746,Falling from tractor,Fatalities,49,2019-06-29 18:27:23,Road accident
-10.635242173482236,35.634860670012365,Drought impact,Fatalities,270,2019-06-29 14:34:06,Single vehicle crash
-16.23604984832789,34.66898956745847,Pesticide poisoning,Minor Injury,1344,2019-06-07 06:00:29,Roadside emergency
-10.108480444096855,34.64034609127502,Crop fire,Minor Injury,718,2019-06-15 21:09:36,Multiple vehicle accident
-13.29556863103277,35.473238501605145,Falling from tractor,Minor Injury,376,2019-06-09 00:10:11,Multiple vehicle accident
-9.483355991983446,32.513628015596616,Crop fire,Minor Injury,1197,2019-06-24 04:08:36,Road accident
-11.029383096858414,33.949577861088905,Drought impact,Moderate Injury,424,2019-06-14 06:24:09,Road accident
-11.915074803946577,35.58940099153418,Pesticide poisoning,Serious Injury,97,2019-06-09 11:14:48,Hit and run
-9.21402482744961,32.36456467944189,Snake bite,Minor Injury,1181,2019-06-04 08:24:03,Vehicle collision
-13.618704496775129,34.482997759400305,Chemical burn,Fatalities,232,2019-06-08 03:02:59,Road accident
-9.175927115779125,34.02980817804873,Falling from tractor,Serious Injury,365,2019-06-24 15:15:50,Road accident
-15.704039818952982,34.03245720506728,Flood damage,Moderate Injury,1226,2019-06-09 12:11:59,Pedestrian hit
-12.92447311279867,34.472775684979496,Heavy equipment accident,Serious Injury,258,2019-06-24 14:23:51,Hit and run
-14.628807557534207,35.391283014587714,Chemical burn,Fatalities,188,2019-06-27 23:30:59,Roadside emergency
-12.4774530521017,34.8090244818113,Falling from tractor,Minor Injury,1334,2019-06-13 23:10:00,Roadside emergency
-15.488749393204072,31.932298969528194,Crop fire,Fatalities,73,2019-06-21 02:38:31,Road accident
-10.073008607328955,35.08680295870782,Crop fire,Fatalities,274,2019-06-15 14:08:15,Pedestrian hit
-10.034129440962978,32.6031436665059,Crop fire,Serious Injury,43,2019-06-20 06:03:54,Single vehicle crash
-9.166766587593873,33.20258009235604,Snake bite,Serious Injury,123,2019-06-14 03:09:18,Multiple vehicle accident
-15.547263037160608,33.538461941905034,Animal attack,Serious Injury,242,2019-06-04 12:21:10,Hit and run
-11.812039569287226,33.614387762982155,Pesticide poisoning,Moderate Injury,1220,2019-06-19 00:26:50,Roadside emergency
-13.000328649658055,33.43331438105121,Snake bite,Minor Injury,469,2019-06-20 16:08:29,Vehicle collision
-14.035261655607462,35.421919045094825,Animal attack,Minor Injury,449,2019-06-06 15:17:25,Multiple vehicle accident
-13.978224915760277,34.505835270349536,Animal attack,Serious Injury,145,2019-06-20 10:39:13,Pedestrian hit
-13.490035401664185,34.20943575798856,Falling from tractor,Minor Injury,1025,2019-06-11 09:08:05,Vehicle collision
-11.161743368979046,31.90737443002045,Crop fire,Moderate Injury,220,2019-06-10 05:38:24,Road accident
-12.011660115602808,35.289496787831084,Chemical burn,Moderate Injury,444,2019-06-21 19:23:13,Pedestrian hit
-13.116338343293785,35.31118516035325,Chemical burn,Serious Injury,354,2019-06-24 02:42:07,Hit and run
-16.174810719354113,34.79964373118321,Pesticide poisoning,Serious Injury,353,2019-06-11 20:30:58,Multiple vehicle accident
-16.160210207690714,31.73783564710193,Falling from tractor,Minor Injury,737,2019-06-08 23:55:17,Vehicle collision
-16.76135505671255,31.93682979426739,Pesticide poisoning,Minor Injury,43,2019-06-17 23:40:44,Multiple vehicle accident
-9.06743587598952,32.601885860983224,Crop fire,Moderate Injury,289,2019-06-28 10:19:41,Hit and run
-16.738127066089675,32.23014365625383,Crop fire,Minor Injury,377,2019-06-21 21:45:23,Pedestrian hit
-15.958342844270454,33.28939067762677,Flood damage,Minor Injury,599,2019-06-07 16:25:47,Pedestrian hit
-14.272665442228996,35.36358731002765,Crop fire,Fatalities,93,2019-06-02 00:17:35,Single vehicle crash
-10.344780893020413,33.579359319420114,Snake bite,Minor Injury,359,2019-06-09 08:15:55,Vehicle collision
-9.112072677459983,31.76307440067138,Machinery malfunction,Serious Injury,354,2019-06-01 06:25:38,Pedestrian hit
-10.483591936428908,32.829672930731896,Pesticide poisoning,Serious Injury,17,2019-06-08 18:12:41,Road accident
-11.276234947408245,31.88659583715693,Flood damage,Moderate Injury,757,2019-06-25 18:46:01,Vehicle collision
-12.625233680713853,31.85369898554947,Snake bite,Serious Injury,337,2019-06-23 13:01:44,Vehicle collision
-16.088959461458398,32.801850618258385,Machinery malfunction,Minor Injury,765,2019-06-19 05:37:07,Multiple vehicle accident
-9.143378779758676,32.80142486116863,Falling from tractor,Minor Injury,1386,2019-06-18 11:30:21,Hit and run
-10.73561246085292,34.82702134630235,Falling from tractor,Serious Injury,386,2019-06-28 15:30:04,Pedestrian hit
-11.687573398885934,35.570345225013206,Machinery malfunction,Minor Injury,530,2019-06-04 07:27:08,Multiple vehicle accident
-10.730484311055367,33.179980091804396,Machinery malfunction,Serious Injury,344,2019-06-03 14:11:46,Pedestrian hit
-11.008896465693086,33.40839204028971,Machinery malfunction,Fatalities,198,2019-06-28 19:23:56,Pedestrian hit
-11.70126430907779,35.05536616769265,Drought impact,Minor Injury,1121,2019-06-24 03:13:47,Pedestrian hit
-8.964802902565495,32.77183051957823,Pesticide poisoning,Moderate Injury,1385,2019-06-11 09:18:02,Traffic jam due to accident
-9.580190413290882,32.329271945437654,Machinery malfunction,Minor Injury,1359,2019-06-20 01:03:26,Vehicle collision
-11.626080594636209,35.08823490867846,Chemical burn,Moderate Injury,973,2019-06-04 23:31:35,Multiple vehicle accident
-11.255393564688312,31.89414232230266,Heavy equipment accident,Minor Injury,131,2019-06-09 03:27:18,Traffic jam due to accident
-16.368781420930084,34.164009783189684,Crop fire,Moderate Injury,586,2019-06-28 03:13:21,Road accident
-11.440757807536189,33.93549167596856,Machinery malfunction,Minor Injury,1313,2019-06-22 05:53:19,Roadside emergency
-16.428001461450503,33.07984497210671,Flood damage,Serious Injury,192,2019-06-02 22:19:07,Vehicle collision
-12.09153785694965,32.95815050354554,Falling from tractor,Minor Injury,704,2019-06-13 08:54:25,Road accident
-8.815152608460297,34.76655659567922,Crop fire,Minor Injury,596,2019-06-21 09:00:02,Roadside emergency
-12.35022154594568,32.05224145861968,Heavy equipment accident,Moderate Injury,670,2019-06-11 01:03:09,Single vehicle crash
-13.008515358891774,32.64766586487309,Machinery malfunction,Serious Injury,193,2019-06-04 11:47:56,Traffic jam due to accident
-14.28654679365047,34.610496978078835,Heavy equipment accident,Minor Injury,890,2019-06-24 22:24:14,Vehicle collision
-15.81943504707188,33.88134951155664,Animal attack,Serious Injury,347,2019-06-01 22:28:39,Hit and run
-10.953741338477496,32.216833305793,Drought impact,Moderate Injury,1356,2019-06-19 12:04:30,Traffic jam due to accident
-15.244985748548526,35.20325703255696,Drought impact,Serious Injury,75,2019-06-19 22:22:19,Single vehicle crash
-15.861202290659145,33.26805347239183,Animal attack,Fatalities,33,2019-06-13 11:58:56,Roadside emergency
-13.418551601947815,34.98835876627581,Heavy equipment accident,Serious Injury,285,2019-06-26 15:32:23,Traffic jam due to accident
-10.441125551465994,34.82934354148973,Machinery malfunction,Fatalities,216,2019-06-25 12:22:44,Traffic jam due to accident
-10.841835551481843,34.182724768028045,Machinery malfunction,Moderate Injury,153,2019-06-15 13:37:36,Road accident
-16.342585561267597,33.66814527992857,Falling from tractor,Serious Injury,384,2019-06-15 03:09:55,Single vehicle crash
-13.152504830261837,35.58902132791176,Chemical burn,Fatalities,73,2019-06-07 04:47:20,Road accident
-12.616196428712783,32.28406168662408,Falling from tractor,Moderate Injury,186,2019-06-28 06:01:04,Roadside emergency
-11.642963194512198,34.58161668110242,Heavy equipment accident,Serious Injury,184,2019-06-07 23:09:56,Traffic jam due to accident
-11.598166216967472,32.467115177800565,Falling from tractor,Minor Injury,390,2019-06-11 00:45:26,Multiple vehicle accident
-13.873362921825272,33.0495218971161,Pesticide poisoning,Serious Injury,281,2019-06-02 08:06:12,Pedestrian hit
-12.311402763791994,32.93244702375785,Chemical burn,Minor Injury,1209,2019-06-05 20:35:25,Single vehicle crash
-12.945936785762632,35.46026251144534,Machinery malfunction,Minor Injury,1398,2019-06-10 01:41:19,Multiple vehicle accident
-9.72656309850945,35.54073046404157,Chemical burn,Moderate Injury,123,2019-06-08 07:24:29,Single vehicle crash
-12.553786892899847,32.43474115916952,Flood damage,Fatalities,184,2019-06-16 19:48:42,Hit and run
-13.264973670867153,31.797259234778117,Animal attack,Serious Injury,351,2019-06-12 20:54:55,Pedestrian hit
-13.55625096603565,34.56123183706593,Chemical burn,Minor Injury,579,2019-06-24 14:40:18,Single vehicle crash
-12.21775075731528,33.36524013812712,Pesticide poisoning,Moderate Injury,1145,2019-06-16 00:42:38,Pedestrian hit
-10.372303474174846,32.06180737054676,Heavy equipment accident,Serious Injury,92,2019-06-18 20:41:32,Multiple vehicle accident
-12.488940121665124,34.41766625808509,Chemical burn,Fatalities,248,2019-06-04 22:31:37,Vehicle collision
-11.506608254608086,33.86861789191237,Flood damage,Fatalities,229,2019-06-07 04:52:47,Traffic jam due to accident
-10.899289537754996,35.59284661512438,Crop fire,Fatalities,146,2019-06-11 19:23:00,Pedestrian hit
-12.634260164266507,32.61054160361106,Flood damage,Minor Injury,691,2019-06-07 07:37:34,Hit and run
-13.378268058460732,33.30975239025313,Flood damage,Minor Injury,671,2019-06-28 13:34:13,Traffic jam due to accident
-9.79297693843628,33.85848138144588,Chemical burn,Moderate Injury,310,2019-06-22 14:59:37,Traffic jam due to accident
-13.4524765102977,34.845131954275274,Heavy equipment accident,Fatalities,133,2019-06-26 13:13:55,Traffic jam due to accident
-13.098315480912568,33.883401080611435,Heavy equipment accident,Minor Injury,193,2019-06-05 07:45:41,Vehicle collision
-8.886979732666038,34.13708463701332,Pesticide poisoning,Fatalities,232,2019-06-20 14:04:17,Roadside emergency
-16.7781069371002,32.60554232429617,Drought impact,Moderate Injury,1190,2019-06-01 20:07:04,Road accident
-15.301780910673523,35.0637981632307,Heavy equipment accident,Minor Injury,1226,2019-06-17 18:44:09,Roadside emergency
-13.719807797339787,33.407376966003085,Chemical burn,Minor Injury,1110,2019-06-05 12:34:36,Multiple vehicle accident
-9.347258421880735,32.26820012498621,Crop fire,Serious Injury,89,2019-06-22 15:30:40,Road accident
-16.221863245192658,34.340184141441455,Chemical burn,Minor Injury,459,2019-06-05 00:49:31,Road accident
-16.70440109398087,32.56571819461382,Heavy equipment accident,Minor Injury,469,2019-06-08 18:50:26,Traffic jam due to accident
-16.36010982726149,32.096347540547626,Machinery malfunction,Minor Injury,1017,2019-06-24 14:07:26,Hit and run
-16.074309017409465,35.12346815728092,Animal attack,Minor Injury,1300,2019-06-09 15:02:23,Traffic jam due to accident
-16.4803537175461,33.532242567374226,Pesticide poisoning,Moderate Injury,346,2019-06-21 17:18:03,Multiple vehicle accident
-12.956142824953657,34.67716350227528,Machinery malfunction,Serious Injury,213,2019-06-03 06:50:44,Pedestrian hit
-12.151365058398198,32.860726736833165,Heavy equipment accident,Minor Injury,875,2019-06-07 23:26:48,Pedestrian hit
-14.614654840580037,34.82640173427396,Machinery malfunction,Minor Injury,1039,2019-06-27 18:14:50,Hit and run
-13.605649549714185,32.15326627100526,Crop fire,Moderate Injury,1225,2019-06-09 03:02:07,Traffic jam due to accident
-16.049156299161904,33.119654560227616,Crop fire,Minor Injury,1367,2019-06-16 09:09:37,Pedestrian hit
-14.099127403287477,35.583124799175174,Pesticide poisoning,Fatalities,56,2019-06-15 05:58:19,Single vehicle crash
-12.61552204267285,34.854199276817305,Drought impact,Minor Injury,1063,2019-06-07 04:35:44,Road accident
-10.943793696738378,33.67913348404617,Falling from tractor,Moderate Injury,1139,2019-06-24 19:51:11,Multiple vehicle accident
-16.753329494517455,33.05551878738507,Drought impact,Fatalities,48,2019-06-24 18:49:55,Multiple vehicle accident
-13.05553319069491,35.163657372089006,Crop fire,Fatalities,252,2019-06-13 06:22:58,Pedestrian hit
-14.41288707465459,33.86759712597468,Machinery malfunction,Minor Injury,1154,2019-06-09 13:16:47,Hit and run
